cellTime,cell,time,none,xGlobal,local,blot,cross,z,x,y,size,gweight
NA:-1,P1,1,-1,-1,-1,-1,-1,6.88,11.25,18.9,-1,-1
NA:-1,AB,1,-1,-1,-1,-1,-1,6.88,14.4,16.11,-1,-1
NA:-1,P1,2,-1,-1,-1,-1,-1,6.45,11.16,18.9,-1,-1
NA:-1,AB,2,-1,-1,-1,-1,-1,6.45,14.31,15.75,-1,-1
NA:-1,P1,3,-1,-1,-1,-1,-1,6.88,10.53,19.08,-1,-1
NA:-1,AB,3,-1,-1,-1,-1,-1,7.74,14.49,15.66,-1,-1
NA:-1,P1,4,-1,-1,-1,-1,-1,6.45,9.63,19.71,-1,-1
NA:-1,AB,4,-1,-1,-1,-1,-1,7.31,14.94,15.57,-1,-1
NA:-1,P1,5,-1,-1,-1,-1,-1,6.02,9,20.43,-1,-1
NA:-1,AB,5,-1,-1,-1,-1,-1,6.45,15.57,15.48,-1,-1
NA:-1,P1,6,-1,-1,-1,-1,-1,6.45,8.64,20.79,-1,-1
NA:-1,AB,6,-1,-1,-1,-1,-1,6.02,16.11,15.21,-1,-1
NA:-1,P1,7,-1,-1,-1,-1,-1,6.02,8.37,21.24,-1,-1
NA:-1,AB,7,-1,-1,-1,-1,-1,6.02,16.56,14.76,-1,-1
NA:-1,P1,8,-1,-1,-1,-1,-1,6.45,8.46,21.78,-1,-1
NA:-1,AB,8,-1,-1,-1,-1,-1,6.88,16.74,14.13,-1,-1
NA:-1,P1,9,-1,-1,-1,-1,-1,6.45,9.45,20.79,-1,-1
NA:-1,AB,9,-1,-1,-1,-1,-1,6.45,16.92,13.86,-1,-1
NA:-1,P1,10,-1,-1,-1,-1,-1,6.02,9.81,21.33,-1,-1
NA:-1,AB,10,-1,-1,-1,-1,-1,6.88,17.37,14.49,-1,-1
NA:-1,P1,11,-1,-1,-1,-1,-1,6.88,9.9,20.97,-1,-1
NA:-1,AB,11,-1,-1,-1,-1,-1,6.45,17.1,13.77,-1,-1
NA:-1,P1,12,-1,-1,-1,-1,-1,6.45,9.27,20.52,-1,-1
NA:-1,ABa,12,-1,-1,-1,-1,-1,6.45,16.74,13.23,-1,-1
NA:-1,ABp,12,-1,-1,-1,-1,-1,6.88,17.73,15.21,-1,-1
NA:-1,P1,13,-1,-1,-1,-1,-1,7.31,8.82,19.53,-1,-1
NA:-1,ABa,13,-1,-1,-1,-1,-1,6.45,17.64,12.78,-1,-1
NA:-1,ABp,13,-1,-1,-1,-1,-1,6.45,17.73,16.02,-1,-1
NA:-1,EMS,14,-1,-1,-1,-1,-1,7.31,9.45,18.18,-1,-1
NA:-1,P2,14,-1,-1,-1,-1,-1,6.88,8.19,20.61,-1,-1
NA:-1,ABa,14,-1,-1,-1,-1,-1,7.31,17.64,12.42,-1,-1
NA:-1,ABp,14,-1,-1,-1,-1,-1,7.31,17.19,16.29,-1,-1
NA:-1,EMS,15,-1,-1,-1,-1,-1,7.31,9.9,17.73,-1,-1
NA:-1,P2,15,-1,-1,-1,-1,-1,7.31,8.19,20.88,-1,-1
NA:-1,ABa,15,-1,-1,-1,-1,-1,7.31,18.36,12.42,-1,-1
NA:-1,ABp,15,-1,-1,-1,-1,-1,8.17,16.65,17.19,-1,-1
NA:-1,EMS,16,-1,-1,-1,-1,-1,6.88,10.26,17.46,-1,-1
NA:-1,P2,16,-1,-1,-1,-1,-1,6.88,8.55,21.42,-1,-1
NA:-1,ABa,16,-1,-1,-1,-1,-1,7.31,18.18,13.14,-1,-1
NA:-1,ABp,16,-1,-1,-1,-1,-1,8.6,16.74,17.82,-1,-1
NA:-1,EMS,17,-1,-1,-1,-1,-1,7.31,10.44,17.01,-1,-1
NA:-1,P2,17,-1,-1,-1,-1,-1,7.31,8.01,22.68,-1,-1
NA:-1,ABa,17,-1,-1,-1,-1,-1,7.31,18.99,11.61,-1,-1
NA:-1,ABp,17,-1,-1,-1,-1,-1,8.6,17.01,18.9,-1,-1
NA:-1,EMS,18,-1,-1,-1,-1,-1,7.31,10.44,16.29,-1,-1
NA:-1,P2,18,-1,-1,-1,-1,-1,7.31,6.84,23.49,-1,-1
NA:-1,ABa,18,-1,-1,-1,-1,-1,7.74,19.71,10.89,-1,-1
NA:-1,ABp,18,-1,-1,-1,-1,-1,7.31,16.92,19.53,-1,-1
NA:-1,EMS,19,-1,-1,-1,-1,-1,6.88,10.44,15.48,-1,-1
NA:-1,P2,19,-1,-1,-1,-1,-1,7.31,6.39,23.22,-1,-1
NA:-1,ABa,19,-1,-1,-1,-1,-1,6.45,19.71,11.7,-1,-1
NA:-1,ABp,19,-1,-1,-1,-1,-1,6.45,16.2,19.35,-1,-1
NA:-1,EMS,20,-1,-1,-1,-1,-1,6.88,9.9,14.76,-1,-1
NA:-1,P2,20,-1,-1,-1,-1,-1,7.31,7.11,23.22,-1,-1
NA:-1,ABa,20,-1,-1,-1,-1,-1,6.02,19.89,11.52,-1,-1
NA:-1,ABp,20,-1,-1,-1,-1,-1,6.45,16.29,19.71,-1,-1
NA:-1,EMS,21,-1,-1,-1,-1,-1,6.88,9.54,14.13,-1,-1
NA:-1,P2,21,-1,-1,-1,-1,-1,6.88,8.01,23.76,-1,-1
NA:-1,ABa,21,-1,-1,-1,-1,-1,6.02,20.43,11.88,-1,-1
NA:-1,ABp,21,-1,-1,-1,-1,-1,6.45,16.11,19.44,-1,-1
NA:-1,EMS,22,-1,-1,-1,-1,-1,6.88,9.9,13.68,-1,-1
NA:-1,P2,22,-1,-1,-1,-1,-1,7.31,8.55,23.85,-1,-1
NA:-1,ABa,22,-1,-1,-1,-1,-1,6.45,20.07,12.24,-1,-1
NA:-1,ABp,22,-1,-1,-1,-1,-1,6.45,15.48,18.81,-1,-1
NA:-1,EMS,23,-1,-1,-1,-1,-1,6.45,9.72,13.77,-1,-1
NA:-1,P2,23,-1,-1,-1,-1,-1,7.31,8.82,23.49,-1,-1
NA:-1,ABa,23,-1,-1,-1,-1,-1,5.59,19.62,11.97,-1,-1
NA:-1,ABp,23,-1,-1,-1,-1,-1,6.45,15.39,18.45,-1,-1
NA:-1,EMS,24,-1,-1,-1,-1,-1,8.17,9.9,13.95,-1,-1
NA:-1,P2,24,-1,-1,-1,-1,-1,6.02,8.37,22.32,-1,-1
NA:-1,ABar,24,-1,-1,-1,-1,-1,8.17,20.34,12.78,-1,-1
NA:-1,ABal,24,-1,-1,-1,-1,-1,5.59,20.16,10.8,-1,-1
NA:-1,ABp,24,-1,-1,-1,-1,-1,6.02,15.3,18.54,-1,-1
NA:-1,EMS,25,-1,-1,-1,-1,-1,8.6,9.63,14.85,-1,-1
NA:-1,P2,25,-1,-1,-1,-1,-1,6.45,7.38,21.69,-1,-1
NA:-1,ABar,25,-1,-1,-1,-1,-1,7.74,20.79,13.5,-1,-1
NA:-1,ABal,25,-1,-1,-1,-1,-1,6.45,19.44,10.62,-1,-1
NA:-1,ABpr,25,-1,-1,-1,-1,-1,7.31,14.58,20.34,-1,-1
NA:-1,ABpl,25,-1,-1,-1,-1,-1,4.3,15.03,18.18,-1,-1
NA:-1,EMS,26,-1,-1,-1,-1,-1,8.17,10.35,15.3,-1,-1
NA:-1,P2,26,-1,-1,-1,-1,-1,6.45,7.2,20.97,-1,-1
NA:-1,ABar,26,-1,-1,-1,-1,-1,7.31,20.34,13.95,-1,-1
NA:-1,ABal,26,-1,-1,-1,-1,-1,6.45,19.17,10.35,-1,-1
NA:-1,ABpr,26,-1,-1,-1,-1,-1,7.74,14.49,21.15,-1,-1
NA:-1,ABpl,26,-1,-1,-1,-1,-1,4.3,15.03,18.27,-1,-1
NA:-1,MS,27,-1,-1,-1,-1,-1,8.6,11.7,14.49,-1,-1
NA:-1,E,27,-1,-1,-1,-1,-1,7.74,9.54,15.93,-1,-1
NA:-1,P2,27,-1,-1,-1,-1,-1,6.45,7.56,20.97,-1,-1
NA:-1,ABar,27,-1,-1,-1,-1,-1,7.74,20.52,14.22,-1,-1
NA:-1,ABal,27,-1,-1,-1,-1,-1,6.45,18.9,10.08,-1,-1
NA:-1,ABpr,27,-1,-1,-1,-1,-1,8.17,14.49,20.79,-1,-1
NA:-1,ABpl,27,-1,-1,-1,-1,-1,4.3,14.85,17.82,-1,-1
NA:-1,MS,28,-1,-1,-1,-1,-1,8.6,11.34,13.86,-1,-1
NA:-1,E,28,-1,-1,-1,-1,-1,7.74,9.18,16.29,-1,-1
NA:-1,P2,28,-1,-1,-1,-1,-1,6.45,8.1,21.51,-1,-1
NA:-1,ABar,28,-1,-1,-1,-1,-1,8.17,21.15,14.85,-1,-1
NA:-1,ABal,28,-1,-1,-1,-1,-1,5.59,18.99,9.54,-1,-1
NA:-1,ABpr,28,-1,-1,-1,-1,-1,9.03,14.67,20.34,-1,-1
NA:-1,ABpl,28,-1,-1,-1,-1,-1,3.87,15.03,17.46,-1,-1
NA:-1,MS,29,-1,-1,-1,-1,-1,8.17,11.43,13.5,-1,-1
NA:-1,E,29,-1,-1,-1,-1,-1,7.31,9.09,16.65,-1,-1
NA:-1,P2,29,-1,-1,-1,-1,-1,6.45,8.46,21.87,-1,-1
NA:-1,ABar,29,-1,-1,-1,-1,-1,8.17,21.15,15.39,-1,-1
NA:-1,ABal,29,-1,-1,-1,-1,-1,5.59,19.17,9.27,-1,-1
NA:-1,ABpr,29,-1,-1,-1,-1,-1,9.46,14.85,20.25,-1,-1
NA:-1,ABpl,29,-1,-1,-1,-1,-1,3.87,15.21,16.74,-1,-1
NA:-1,MS,30,-1,-1,-1,-1,-1,9.03,12.33,12.6,-1,-1
NA:-1,E,30,-1,-1,-1,-1,-1,6.88,9.27,16.74,-1,-1
NA:-1,P3,30,-1,-1,-1,-1,-1,6.88,6.66,20.61,-1,-1
NA:-1,C,30,-1,-1,-1,-1,-1,6.02,8.91,22.23,-1,-1
NA:-1,ABar,30,-1,-1,-1,-1,-1,7.74,20.88,16.29,-1,-1
NA:-1,ABal,30,-1,-1,-1,-1,-1,5.59,19.8,9.54,-1,-1
NA:-1,ABpr,30,-1,-1,-1,-1,-1,9.46,14.49,20.07,-1,-1
NA:-1,ABpl,30,-1,-1,-1,-1,-1,3.87,14.94,15.93,-1,-1
NA:-1,MS,31,-1,-1,-1,-1,-1,9.89,13.5,12.6,-1,-1
NA:-1,E,31,-1,-1,-1,-1,-1,7.31,9.36,17.82,-1,-1
NA:-1,P3,31,-1,-1,-1,-1,-1,7.74,6.21,20.7,-1,-1
NA:-1,C,31,-1,-1,-1,-1,-1,6.45,9.18,22.23,-1,-1
NA:-1,ABar,31,-1,-1,-1,-1,-1,7.31,20.61,17.01,-1,-1
NA:-1,ABal,31,-1,-1,-1,-1,-1,5.59,20.16,8.91,-1,-1
NA:-1,ABpr,31,-1,-1,-1,-1,-1,9.46,14.85,21.06,-1,-1
NA:-1,ABpl,31,-1,-1,-1,-1,-1,3.87,13.86,14.4,-1,-1
NA:-1,MS,32,-1,-1,-1,-1,-1,9.46,14.49,13.23,-1,-1
NA:-1,E,32,-1,-1,-1,-1,-1,7.74,9.09,18.09,-1,-1
NA:-1,P3,32,-1,-1,-1,-1,-1,8.17,6.03,20.61,-1,-1
NA:-1,C,32,-1,-1,-1,-1,-1,5.59,9.18,21.87,-1,-1
NA:-1,ABar,32,-1,-1,-1,-1,-1,6.02,20.43,17.28,-1,-1
NA:-1,ABal,32,-1,-1,-1,-1,-1,6.02,20.34,9.18,-1,-1
NA:-1,ABpr,32,-1,-1,-1,-1,-1,9.89,14.22,21.69,-1,-1
NA:-1,ABpl,32,-1,-1,-1,-1,-1,3.87,13.23,13.77,-1,-1
NA:-1,MS,33,-1,-1,-1,-1,-1,9.46,15.12,13.77,-1,-1
NA:-1,E,33,-1,-1,-1,-1,-1,7.31,8.37,17.91,-1,-1
NA:-1,P3,33,-1,-1,-1,-1,-1,8.6,6.12,20.88,-1,-1
NA:-1,C,33,-1,-1,-1,-1,-1,4.73,8.91,21.6,-1,-1
NA:-1,ABar,33,-1,-1,-1,-1,-1,5.59,20.16,17.64,-1,-1
NA:-1,ABal,33,-1,-1,-1,-1,-1,6.02,20.61,9.36,-1,-1
NA:-1,ABpr,33,-1,-1,-1,-1,-1,9.46,14.22,22.14,-1,-1
NA:-1,ABpl,33,-1,-1,-1,-1,-1,4.3,13.23,13.23,-1,-1
NA:-1,MS,34,-1,-1,-1,-1,-1,9.46,15.21,13.77,-1,-1
NA:-1,E,34,-1,-1,-1,-1,-1,7.74,8.46,17.46,-1,-1
NA:-1,P3,34,-1,-1,-1,-1,-1,9.03,5.94,20.7,-1,-1
NA:-1,C,34,-1,-1,-1,-1,-1,4.3,8.82,21.33,-1,-1
NA:-1,ABar,34,-1,-1,-1,-1,-1,5.59,20.07,17.82,-1,-1
NA:-1,ABal,34,-1,-1,-1,-1,-1,6.02,20.97,9.54,-1,-1
NA:-1,ABpr,34,-1,-1,-1,-1,-1,9.46,13.95,22.41,-1,-1
NA:-1,ABpl,34,-1,-1,-1,-1,-1,4.3,13.41,12.78,-1,-1
NA:-1,MS,35,-1,-1,-1,-1,-1,9.46,15.3,14.04,-1,-1
NA:-1,E,35,-1,-1,-1,-1,-1,8.17,8.55,17.64,-1,-1
NA:-1,P3,35,-1,-1,-1,-1,-1,9.03,5.85,20.97,-1,-1
NA:-1,C,35,-1,-1,-1,-1,-1,4.3,9.09,20.97,-1,-1
NA:-1,ABar,35,-1,-1,-1,-1,-1,5.59,19.08,17.82,-1,-1
NA:-1,ABal,35,-1,-1,-1,-1,-1,6.88,21.33,10.08,-1,-1
NA:-1,ABpr,35,-1,-1,-1,-1,-1,9.46,14.04,22.23,-1,-1
NA:-1,ABpl,35,-1,-1,-1,-1,-1,4.3,14.04,12.51,-1,-1
NA:-1,MS,36,-1,-1,-1,-1,-1,9.89,15.66,14.31,-1,-1
NA:-1,E,36,-1,-1,-1,-1,-1,8.17,8.37,17.64,-1,-1
NA:-1,P3,36,-1,-1,-1,-1,-1,8.6,5.76,20.97,-1,-1
NA:-1,C,36,-1,-1,-1,-1,-1,3.87,9.36,20.34,-1,-1
NA:-1,ABar,36,-1,-1,-1,-1,-1,6.02,18.27,17.55,-1,-1
NA:-1,ABal,36,-1,-1,-1,-1,-1,6.45,21.51,10.98,-1,-1
NA:-1,ABpr,36,-1,-1,-1,-1,-1,8.17,13.32,21.6,-1,-1
NA:-1,ABpl,36,-1,-1,-1,-1,-1,5.59,14.49,12.6,-1,-1
NA:-1,MS,37,-1,-1,-1,-1,-1,9.46,15.39,14.4,-1,-1
NA:-1,E,37,-1,-1,-1,-1,-1,7.74,7.65,17.28,-1,-1
NA:-1,P3,37,-1,-1,-1,-1,-1,7.31,5.67,21.33,-1,-1
NA:-1,C,37,-1,-1,-1,-1,-1,3.87,10.17,21.51,-1,-1
NA:-1,ABara,37,-1,-1,-1,-1,-1,7.74,19.35,17.1,-1,-1
NA:-1,ABarp,37,-1,-1,-1,-1,-1,5.16,18.45,18.54,-1,-1
NA:-1,ABal,37,-1,-1,-1,-1,-1,6.45,21.69,10.8,-1,-1
NA:-1,ABprp,37,-1,-1,-1,-1,-1,9.03,11.97,20.7,-1,-1
NA:-1,ABpra,37,-1,-1,-1,-1,-1,9.03,14.58,21.6,-1,-1
NA:-1,ABpla,37,-1,-1,-1,-1,-1,4.3,15.66,12.69,-1,-1
NA:-1,ABplp,37,-1,-1,-1,-1,-1,6.02,13.32,12.42,-1,-1
NA:-1,MS,38,-1,-1,-1,-1,-1,9.03,14.85,14.58,-1,-1
NA:-1,E,38,-1,-1,-1,-1,-1,7.31,7.74,16.92,-1,-1
NA:-1,P3,38,-1,-1,-1,-1,-1,7.31,5.58,21.51,-1,-1
NA:-1,C,38,-1,-1,-1,-1,-1,3.87,10.26,22.41,-1,-1
NA:-1,ABara,38,-1,-1,-1,-1,-1,7.74,19.8,17.28,-1,-1
NA:-1,ABarp,38,-1,-1,-1,-1,-1,5.16,18,18.81,-1,-1
NA:-1,ABalp,38,-1,-1,-1,-1,-1,7.74,21.06,10.08,-1,-1
NA:-1,ABala,38,-1,-1,-1,-1,-1,5.59,22.86,11.25,-1,-1
NA:-1,ABprp,38,-1,-1,-1,-1,-1,9.03,11.43,20.52,-1,-1
NA:-1,ABpra,38,-1,-1,-1,-1,-1,9.46,14.4,21.6,-1,-1
NA:-1,ABpla,38,-1,-1,-1,-1,-1,3.87,16.56,13.05,-1,-1
NA:-1,ABplp,38,-1,-1,-1,-1,-1,4.73,13.5,12.6,-1,-1
NA:-1,MS,39,-1,-1,-1,-1,-1,9.03,14.67,14.94,-1,-1
NA:-1,E,39,-1,-1,-1,-1,-1,6.88,8.37,16.74,-1,-1
NA:-1,P3,39,-1,-1,-1,-1,-1,7.31,5.85,21.33,-1,-1
NA:-1,C,39,-1,-1,-1,-1,-1,3.87,10.08,22.77,-1,-1
NA:-1,ABara,39,-1,-1,-1,-1,-1,7.31,20.07,17.28,-1,-1
NA:-1,ABarp,39,-1,-1,-1,-1,-1,4.73,18.18,18.63,-1,-1
NA:-1,ABalp,39,-1,-1,-1,-1,-1,8.17,20.79,10.62,-1,-1
NA:-1,ABala,39,-1,-1,-1,-1,-1,5.59,22.95,11.61,-1,-1
NA:-1,ABprp,39,-1,-1,-1,-1,-1,8.6,11.52,20.79,-1,-1
NA:-1,ABpra,39,-1,-1,-1,-1,-1,8.6,14.67,22.05,-1,-1
NA:-1,ABpla,39,-1,-1,-1,-1,-1,3.87,16.83,12.24,-1,-1
NA:-1,ABplp,39,-1,-1,-1,-1,-1,5.16,13.5,12.51,-1,-1
NA:-1,MS,40,-1,-1,-1,-1,-1,9.03,14.4,15.03,-1,-1
NA:-1,E,40,-1,-1,-1,-1,-1,7.31,8.37,17.19,-1,-1
NA:-1,P3,40,-1,-1,-1,-1,-1,7.31,5.76,21.69,-1,-1
NA:-1,C,40,-1,-1,-1,-1,-1,3.87,10.26,22.77,-1,-1
NA:-1,ABara,40,-1,-1,-1,-1,-1,7.74,20.25,17.28,-1,-1
NA:-1,ABarp,40,-1,-1,-1,-1,-1,4.3,18,18.72,-1,-1
NA:-1,ABalp,40,-1,-1,-1,-1,-1,8.17,20.07,10.44,-1,-1
NA:-1,ABala,40,-1,-1,-1,-1,-1,5.59,23.13,11.52,-1,-1
NA:-1,ABprp,40,-1,-1,-1,-1,-1,8.6,11.34,20.79,-1,-1
NA:-1,ABpra,40,-1,-1,-1,-1,-1,9.03,15.21,22.05,-1,-1
NA:-1,ABpla,40,-1,-1,-1,-1,-1,3.44,17.01,12.24,-1,-1
NA:-1,ABplp,40,-1,-1,-1,-1,-1,4.73,13.05,12.51,-1,-1
NA:-1,MSa,41,-1,-1,-1,-1,-1,8.17,15.12,14.31,-1,-1
NA:-1,MSp,41,-1,-1,-1,-1,-1,8.17,14.31,15.57,-1,-1
NA:-1,E,41,-1,-1,-1,-1,-1,7.31,8.55,16.92,-1,-1
NA:-1,P3,41,-1,-1,-1,-1,-1,6.88,5.85,22.14,-1,-1
NA:-1,C,41,-1,-1,-1,-1,-1,3.87,10.71,22.05,-1,-1
NA:-1,ABara,41,-1,-1,-1,-1,-1,8.17,20.43,16.74,-1,-1
NA:-1,ABarp,41,-1,-1,-1,-1,-1,4.3,18.54,18.81,-1,-1
NA:-1,ABalp,41,-1,-1,-1,-1,-1,8.17,19.26,10.26,-1,-1
NA:-1,ABala,41,-1,-1,-1,-1,-1,6.02,23.22,11.25,-1,-1
NA:-1,ABprp,41,-1,-1,-1,-1,-1,8.17,10.98,21.24,-1,-1
NA:-1,ABpra,41,-1,-1,-1,-1,-1,9.03,15.57,21.96,-1,-1
NA:-1,ABpla,41,-1,-1,-1,-1,-1,3.44,17.64,12.33,-1,-1
NA:-1,ABplp,41,-1,-1,-1,-1,-1,4.3,12.33,13.05,-1,-1
NA:-1,MSa,42,-1,-1,-1,-1,-1,8.17,15.3,13.05,-1,-1
NA:-1,MSp,42,-1,-1,-1,-1,-1,8.6,13.77,15.57,-1,-1
NA:-1,Ep,42,-1,-1,-1,-1,-1,6.88,7.92,18.18,-1,-1
NA:-1,Ea,42,-1,-1,-1,-1,-1,6.88,8.82,16.56,-1,-1
NA:-1,P3,42,-1,-1,-1,-1,-1,6.45,5.85,22.23,-1,-1
NA:-1,C,42,-1,-1,-1,-1,-1,4.3,11.16,21.69,-1,-1
NA:-1,ABara,42,-1,-1,-1,-1,-1,8.6,20.43,15.84,-1,-1
NA:-1,ABarp,42,-1,-1,-1,-1,-1,4.73,18.27,18.81,-1,-1
NA:-1,ABalp,42,-1,-1,-1,-1,-1,7.31,18.99,9.63,-1,-1
NA:-1,ABala,42,-1,-1,-1,-1,-1,5.59,23.22,11.16,-1,-1
NA:-1,ABprp,42,-1,-1,-1,-1,-1,8.17,10.53,21.51,-1,-1
NA:-1,ABpra,42,-1,-1,-1,-1,-1,9.03,16.02,21.6,-1,-1
NA:-1,ABpla,42,-1,-1,-1,-1,-1,3.44,18.36,13.05,-1,-1
NA:-1,ABplp,42,-1,-1,-1,-1,-1,4.3,12.24,13.05,-1,-1
NA:-1,MSa,43,-1,-1,-1,-1,-1,7.74,15.21,12.51,-1,-1
NA:-1,MSp,43,-1,-1,-1,-1,-1,8.17,14.22,15.75,-1,-1
NA:-1,Ep,43,-1,-1,-1,-1,-1,6.45,7.2,18.72,-1,-1
NA:-1,Ea,43,-1,-1,-1,-1,-1,7.31,8.64,16.38,-1,-1
NA:-1,P3,43,-1,-1,-1,-1,-1,6.45,6.21,23.04,-1,-1
NA:-1,C,43,-1,-1,-1,-1,-1,3.87,11.43,20.88,-1,-1
NA:-1,ABara,43,-1,-1,-1,-1,-1,8.17,20.52,15.3,-1,-1
NA:-1,ABarp,43,-1,-1,-1,-1,-1,4.73,18.27,18.54,-1,-1
NA:-1,ABalp,43,-1,-1,-1,-1,-1,6.45,19.08,9.54,-1,-1
NA:-1,ABala,43,-1,-1,-1,-1,-1,5.59,23.13,11.25,-1,-1
NA:-1,ABprp,43,-1,-1,-1,-1,-1,8.17,10.71,21.42,-1,-1
NA:-1,ABpra,43,-1,-1,-1,-1,-1,8.6,16.38,21.42,-1,-1
NA:-1,ABpla,43,-1,-1,-1,-1,-1,3.44,18.27,13.41,-1,-1
NA:-1,ABplp,43,-1,-1,-1,-1,-1,4.3,12.24,13.59,-1,-1
NA:-1,MSa,44,-1,-1,-1,-1,-1,8.17,15.12,12.33,-1,-1
NA:-1,MSp,44,-1,-1,-1,-1,-1,8.17,13.68,15.48,-1,-1
NA:-1,Ep,44,-1,-1,-1,-1,-1,6.45,7.02,19.26,-1,-1
NA:-1,Ea,44,-1,-1,-1,-1,-1,7.31,8.37,16.38,-1,-1
NA:-1,P3,44,-1,-1,-1,-1,-1,6.45,6.48,23.4,-1,-1
NA:-1,C,44,-1,-1,-1,-1,-1,4.3,11.7,20.34,-1,-1
NA:-1,ABara,44,-1,-1,-1,-1,-1,8.6,20.34,14.94,-1,-1
NA:-1,ABarp,44,-1,-1,-1,-1,-1,4.73,18.36,18.27,-1,-1
NA:-1,ABalp,44,-1,-1,-1,-1,-1,6.02,18.81,9.27,-1,-1
NA:-1,ABala,44,-1,-1,-1,-1,-1,5.59,22.86,11.25,-1,-1
NA:-1,ABprp,44,-1,-1,-1,-1,-1,9.03,10.62,21.6,-1,-1
NA:-1,ABpra,44,-1,-1,-1,-1,-1,8.6,16.47,21.06,-1,-1
NA:-1,ABpla,44,-1,-1,-1,-1,-1,3.44,17.91,13.68,-1,-1
NA:-1,ABplp,44,-1,-1,-1,-1,-1,4.3,11.79,13.86,-1,-1
NA:-1,MSa,45,-1,-1,-1,-1,-1,8.17,15.66,11.79,-1,-1
NA:-1,MSp,45,-1,-1,-1,-1,-1,8.6,13.32,15.66,-1,-1
NA:-1,Ep,45,-1,-1,-1,-1,-1,6.02,7.11,19.53,-1,-1
NA:-1,Ea,45,-1,-1,-1,-1,-1,7.31,8.28,16.2,-1,-1
NA:-1,P3,45,-1,-1,-1,-1,-1,6.02,7.11,23.4,-1,-1
NA:-1,Ca,45,-1,-1,-1,-1,-1,4.73,12.06,19.35,-1,-1
NA:-1,Cp,45,-1,-1,-1,-1,-1,4.73,11.97,21.06,-1,-1
NA:-1,ABara,45,-1,-1,-1,-1,-1,9.03,20.52,14.67,-1,-1
NA:-1,ABarp,45,-1,-1,-1,-1,-1,5.16,18.18,18.45,-1,-1
NA:-1,ABalp,45,-1,-1,-1,-1,-1,6.02,18.81,9.09,-1,-1
NA:-1,ABala,45,-1,-1,-1,-1,-1,5.59,22.95,11.25,-1,-1
NA:-1,ABprp,45,-1,-1,-1,-1,-1,9.46,10.53,21.51,-1,-1
NA:-1,ABpra,45,-1,-1,-1,-1,-1,8.6,16.47,20.97,-1,-1
NA:-1,ABpla,45,-1,-1,-1,-1,-1,3.44,17.73,13.86,-1,-1
NA:-1,ABplp,45,-1,-1,-1,-1,-1,4.3,11.7,13.59,-1,-1
NA:-1,MSa,46,-1,-1,-1,-1,-1,8.17,16.29,11.07,-1,-1
NA:-1,MSp,46,-1,-1,-1,-1,-1,9.03,13.41,16.02,-1,-1
NA:-1,Ep,46,-1,-1,-1,-1,-1,6.45,7.11,19.71,-1,-1
NA:-1,Ea,46,-1,-1,-1,-1,-1,7.74,8.64,15.93,-1,-1
NA:-1,P3,46,-1,-1,-1,-1,-1,6.02,6.84,23.04,-1,-1
NA:-1,Ca,46,-1,-1,-1,-1,-1,4.73,12.42,18.99,-1,-1
NA:-1,Cp,46,-1,-1,-1,-1,-1,5.16,11.61,21.42,-1,-1
NA:-1,ABara,46,-1,-1,-1,-1,-1,9.03,20.25,15.03,-1,-1
NA:-1,ABarp,46,-1,-1,-1,-1,-1,5.16,18.18,18.99,-1,-1
NA:-1,ABalp,46,-1,-1,-1,-1,-1,5.59,19.35,8.73,-1,-1
NA:-1,ABala,46,-1,-1,-1,-1,-1,6.02,23.4,11.43,-1,-1
NA:-1,ABprp,46,-1,-1,-1,-1,-1,9.46,10.35,21.6,-1,-1
NA:-1,ABpra,46,-1,-1,-1,-1,-1,9.03,16.2,21.06,-1,-1
NA:-1,ABpla,46,-1,-1,-1,-1,-1,3.44,18.27,13.95,-1,-1
NA:-1,ABplp,46,-1,-1,-1,-1,-1,4.73,11.61,12.78,-1,-1
NA:-1,MSa,47,-1,-1,-1,-1,-1,8.17,16.29,11.07,-1,-1
NA:-1,MSp,47,-1,-1,-1,-1,-1,9.46,13.32,16.2,-1,-1
NA:-1,Ep,47,-1,-1,-1,-1,-1,6.02,7.2,19.62,-1,-1
NA:-1,Ea,47,-1,-1,-1,-1,-1,8.6,8.82,15.66,-1,-1
NA:-1,P3,47,-1,-1,-1,-1,-1,6.45,6.93,22.95,-1,-1
NA:-1,Ca,47,-1,-1,-1,-1,-1,4.3,12.33,18.45,-1,-1
NA:-1,Cp,47,-1,-1,-1,-1,-1,4.73,11.34,21.33,-1,-1
NA:-1,ABara,47,-1,-1,-1,-1,-1,8.6,19.89,15.3,-1,-1
NA:-1,ABarp,47,-1,-1,-1,-1,-1,5.16,17.91,18.99,-1,-1
NA:-1,ABalp,47,-1,-1,-1,-1,-1,5.59,19.71,8.73,-1,-1
NA:-1,ABala,47,-1,-1,-1,-1,-1,5.59,23.4,11.88,-1,-1
NA:-1,ABprp,47,-1,-1,-1,-1,-1,9.89,10.17,21.6,-1,-1
NA:-1,ABpra,47,-1,-1,-1,-1,-1,9.03,15.75,21.51,-1,-1
NA:-1,ABpla,47,-1,-1,-1,-1,-1,3.44,18.27,13.68,-1,-1
NA:-1,ABplp,47,-1,-1,-1,-1,-1,4.73,11.88,12.33,-1,-1
NA:-1,MSa,48,-1,-1,-1,-1,-1,8.6,16.11,11.43,-1,-1
NA:-1,MSp,48,-1,-1,-1,-1,-1,9.03,13.23,16.38,-1,-1
