cellTime,cell,time,none,xGlobal,local,blot,cross,z,x,y,size,gweight
NA:-1,AB,1,-1,-1,-1,-1,-1,7.31,26.19,15.03,-1,-1
NA:-1,P1,1,-1,-1,-1,-1,-1,7.31,32.31,23.13,-1,-1
NA:-1,ABp,2,-1,-1,-1,-1,-1,6.45,25.2,17.37,-1,-1
NA:-1,ABa,2,-1,-1,-1,-1,-1,6.88,25.56,14.4,-1,-1
NA:-1,P1,2,-1,-1,-1,-1,-1,6.88,33.39,21.42,-1,-1
NA:-1,ABp,3,-1,-1,-1,-1,-1,6.88,25.02,17.64,-1,-1
NA:-1,ABa,3,-1,-1,-1,-1,-1,6.45,25.74,14.13,-1,-1
NA:-1,P1,3,-1,-1,-1,-1,-1,6.88,33.3,21.51,-1,-1
NA:-1,ABp,4,-1,-1,-1,-1,-1,6.45,26.1,18.45,-1,-1
NA:-1,ABa,4,-1,-1,-1,-1,-1,6.02,25.74,14.4,-1,-1
NA:-1,EMS,4,-1,-1,-1,-1,-1,6.88,32.85,19.62,-1,-1
NA:-1,P2,4,-1,-1,-1,-1,-1,6.88,34.02,22.86,-1,-1
NA:-1,ABp,5,-1,-1,-1,-1,-1,6.02,26.37,18.9,-1,-1
NA:-1,ABa,5,-1,-1,-1,-1,-1,6.45,25.02,14.22,-1,-1
NA:-1,EMS,5,-1,-1,-1,-1,-1,6.88,32.67,18.99,-1,-1
NA:-1,P2,5,-1,-1,-1,-1,-1,7.31,34.47,22.77,-1,-1
NA:-1,ABp,6,-1,-1,-1,-1,-1,5.59,26.01,19.62,-1,-1
NA:-1,ABa,6,-1,-1,-1,-1,-1,6.45,24.3,13.77,-1,-1
NA:-1,EMS,6,-1,-1,-1,-1,-1,6.88,32.4,19.17,-1,-1
NA:-1,P2,6,-1,-1,-1,-1,-1,7.74,34.11,23.49,-1,-1
NA:-1,ABp,7,-1,-1,-1,-1,-1,5.59,25.56,20.52,-1,-1
NA:-1,ABa,7,-1,-1,-1,-1,-1,6.88,23.94,13.32,-1,-1
NA:-1,EMS,7,-1,-1,-1,-1,-1,6.45,32.49,18.9,-1,-1
NA:-1,P2,7,-1,-1,-1,-1,-1,7.74,34.56,23.85,-1,-1
NA:-1,ABp,8,-1,-1,-1,-1,-1,6.45,25.29,21.06,-1,-1
NA:-1,ABa,8,-1,-1,-1,-1,-1,6.88,23.94,12.24,-1,-1
NA:-1,EMS,8,-1,-1,-1,-1,-1,6.45,32.76,18.09,-1,-1
NA:-1,P2,8,-1,-1,-1,-1,-1,7.74,35.28,25.02,-1,-1
NA:-1,ABp,9,-1,-1,-1,-1,-1,6.45,26.46,21.15,-1,-1
NA:-1,ABa,9,-1,-1,-1,-1,-1,7.31,24.48,12.6,-1,-1
NA:-1,EMS,9,-1,-1,-1,-1,-1,6.45,32.94,17.55,-1,-1
NA:-1,P2,9,-1,-1,-1,-1,-1,7.31,35.46,25.2,-1,-1
NA:-1,ABp,10,-1,-1,-1,-1,-1,7.31,26.37,20.34,-1,-1
NA:-1,ABa,10,-1,-1,-1,-1,-1,6.88,24.12,12.87,-1,-1
NA:-1,EMS,10,-1,-1,-1,-1,-1,6.45,33.39,17.01,-1,-1
NA:-1,P2,10,-1,-1,-1,-1,-1,7.31,35.01,25.47,-1,-1
NA:-1,ABp,11,-1,-1,-1,-1,-1,7.74,27,20.25,-1,-1
NA:-1,ABa,11,-1,-1,-1,-1,-1,6.45,23.49,13.23,-1,-1
NA:-1,EMS,11,-1,-1,-1,-1,-1,6.45,33.84,16.11,-1,-1
NA:-1,P2,11,-1,-1,-1,-1,-1,7.31,34.29,25.92,-1,-1
NA:-1,ABp,12,-1,-1,-1,-1,-1,6.88,27.36,20.79,-1,-1
NA:-1,ABa,12,-1,-1,-1,-1,-1,6.88,24.03,14.13,-1,-1
NA:-1,EMS,12,-1,-1,-1,-1,-1,6.88,33.75,15.93,-1,-1
NA:-1,P2,12,-1,-1,-1,-1,-1,7.31,33.48,26.28,-1,-1
NA:-1,ABp,13,-1,-1,-1,-1,-1,6.88,27.45,20.34,-1,-1
NA:-1,ABa,13,-1,-1,-1,-1,-1,6.45,24.21,14.13,-1,-1
NA:-1,EMS,13,-1,-1,-1,-1,-1,6.88,33.3,15.48,-1,-1
NA:-1,P2,13,-1,-1,-1,-1,-1,7.31,33.57,26.1,-1,-1
NA:-1,ABpr,14,-1,-1,-1,-1,-1,5.16,27.54,22.05,-1,-1
NA:-1,ABal,14,-1,-1,-1,-1,-1,8.17,24.21,12.87,-1,-1
NA:-1,ABar,14,-1,-1,-1,-1,-1,5.16,23.49,14.85,-1,-1
NA:-1,EMS,14,-1,-1,-1,-1,-1,6.88,33.48,16.38,-1,-1
NA:-1,P2,14,-1,-1,-1,-1,-1,8.17,34.11,25.11,-1,-1
NA:-1,ABpl,14,-1,-1,-1,-1,-1,8.6,27.09,20.97,-1,-1
NA:-1,ABpr,15,-1,-1,-1,-1,-1,5.59,28.08,23.13,-1,-1
NA:-1,ABal,15,-1,-1,-1,-1,-1,7.74,24.84,12.15,-1,-1
NA:-1,ABar,15,-1,-1,-1,-1,-1,5.59,23.13,14.85,-1,-1
NA:-1,EMS,15,-1,-1,-1,-1,-1,6.45,33.03,17.01,-1,-1
NA:-1,P2,15,-1,-1,-1,-1,-1,7.74,34.83,23.58,-1,-1
NA:-1,ABpl,15,-1,-1,-1,-1,-1,9.03,27.18,21.6,-1,-1
NA:-1,ABpr,16,-1,-1,-1,-1,-1,5.16,28.89,23.49,-1,-1
NA:-1,ABal,16,-1,-1,-1,-1,-1,6.88,25.29,11.88,-1,-1
NA:-1,ABar,16,-1,-1,-1,-1,-1,5.16,23.67,15.57,-1,-1
NA:-1,EMS,16,-1,-1,-1,-1,-1,6.02,32.76,16.83,-1,-1
NA:-1,P2,16,-1,-1,-1,-1,-1,7.31,35.46,22.32,-1,-1
NA:-1,ABpl,16,-1,-1,-1,-1,-1,9.03,27.18,21.42,-1,-1
NA:-1,ABpr,17,-1,-1,-1,-1,-1,4.73,28.62,23.22,-1,-1
NA:-1,ABpl,17,-1,-1,-1,-1,-1,8.6,27.45,20.34,-1,-1
NA:-1,ABal,17,-1,-1,-1,-1,-1,6.88,25.56,11.34,-1,-1
NA:-1,ABar,17,-1,-1,-1,-1,-1,4.73,23.31,15.39,-1,-1
NA:-1,E,17,-1,-1,-1,-1,-1,6.88,33.66,17.46,-1,-1
NA:-1,MS,17,-1,-1,-1,-1,-1,5.59,32.22,16.11,-1,-1
NA:-1,P2,17,-1,-1,-1,-1,-1,7.31,35.55,22.68,-1,-1
NA:-1,ABpr,18,-1,-1,-1,-1,-1,3.87,28.26,22.77,-1,-1
NA:-1,ABpl,18,-1,-1,-1,-1,-1,9.03,27.9,20.25,-1,-1
NA:-1,ABal,18,-1,-1,-1,-1,-1,7.74,25.11,10.8,-1,-1
NA:-1,ABar,18,-1,-1,-1,-1,-1,4.3,22.77,15.93,-1,-1
NA:-1,E,18,-1,-1,-1,-1,-1,6.88,34.47,18.45,-1,-1
NA:-1,MS,18,-1,-1,-1,-1,-1,6.02,32.58,15.93,-1,-1
NA:-1,P2,18,-1,-1,-1,-1,-1,7.31,34.83,23.85,-1,-1
NA:-1,ABpr,19,-1,-1,-1,-1,-1,3.87,27.72,22.59,-1,-1
NA:-1,ABpl,19,-1,-1,-1,-1,-1,8.6,27.99,19.62,-1,-1
NA:-1,ABal,19,-1,-1,-1,-1,-1,7.74,24.93,10.89,-1,-1
NA:-1,ABar,19,-1,-1,-1,-1,-1,4.73,22.41,16.38,-1,-1
NA:-1,E,19,-1,-1,-1,-1,-1,6.45,34.38,18.9,-1,-1
NA:-1,MS,19,-1,-1,-1,-1,-1,4.73,32.49,15.75,-1,-1
NA:-1,P2,19,-1,-1,-1,-1,-1,7.31,34.65,23.85,-1,-1
NA:-1,ABpr,20,-1,-1,-1,-1,-1,3.87,28.35,22.23,-1,-1
NA:-1,ABpl,20,-1,-1,-1,-1,-1,9.03,28.26,19.17,-1,-1
NA:-1,ABal,20,-1,-1,-1,-1,-1,8.17,24.75,11.16,-1,-1
NA:-1,ABar,20,-1,-1,-1,-1,-1,4.73,22.59,16.92,-1,-1
NA:-1,E,20,-1,-1,-1,-1,-1,6.45,34.38,18.81,-1,-1
NA:-1,MS,20,-1,-1,-1,-1,-1,4.73,32.22,14.67,-1,-1
NA:-1,C,20,-1,-1,-1,-1,-1,7.31,33.12,24.48,-1,-1
NA:-1,P3,20,-1,-1,-1,-1,-1,6.88,35.19,23.4,-1,-1
NA:-1,ABpr,21,-1,-1,-1,-1,-1,3.44,28.53,22.14,-1,-1
NA:-1,ABpl,21,-1,-1,-1,-1,-1,9.03,28.8,18.27,-1,-1
NA:-1,ABal,21,-1,-1,-1,-1,-1,8.17,24.93,10.8,-1,-1
NA:-1,ABar,21,-1,-1,-1,-1,-1,5.16,22.32,17.1,-1,-1
NA:-1,E,21,-1,-1,-1,-1,-1,6.02,34.2,19.44,-1,-1
NA:-1,MS,21,-1,-1,-1,-1,-1,3.87,31.5,14.04,-1,-1
NA:-1,C,21,-1,-1,-1,-1,-1,7.31,32.58,24.12,-1,-1
NA:-1,P3,21,-1,-1,-1,-1,-1,6.88,35.82,22.77,-1,-1
NA:-1,ABpr,22,-1,-1,-1,-1,-1,3.44,28.53,22.5,-1,-1
NA:-1,ABpl,22,-1,-1,-1,-1,-1,9.03,29.16,17.28,-1,-1
NA:-1,ABal,22,-1,-1,-1,-1,-1,7.74,24.75,10.71,-1,-1
NA:-1,ABar,22,-1,-1,-1,-1,-1,5.16,22.23,17.91,-1,-1
NA:-1,E,22,-1,-1,-1,-1,-1,6.02,34.74,20.52,-1,-1
NA:-1,MS,22,-1,-1,-1,-1,-1,3.44,30.6,13.86,-1,-1
NA:-1,C,22,-1,-1,-1,-1,-1,7.74,32.31,24.12,-1,-1
NA:-1,P3,22,-1,-1,-1,-1,-1,6.45,36.09,23.04,-1,-1
NA:-1,ABpr,23,-1,-1,-1,-1,-1,3.44,28.26,22.86,-1,-1
NA:-1,ABpl,23,-1,-1,-1,-1,-1,9.03,30.33,15.93,-1,-1
NA:-1,ABal,23,-1,-1,-1,-1,-1,7.31,24.66,10.53,-1,-1
NA:-1,ABar,23,-1,-1,-1,-1,-1,6.02,22.14,18.18,-1,-1
NA:-1,E,23,-1,-1,-1,-1,-1,5.59,35.1,20.43,-1,-1
NA:-1,MS,23,-1,-1,-1,-1,-1,3.44,29.88,14.31,-1,-1
NA:-1,C,23,-1,-1,-1,-1,-1,8.6,32.49,24.21,-1,-1
NA:-1,P3,23,-1,-1,-1,-1,-1,6.02,36.36,22.59,-1,-1
NA:-1,ABpr,24,-1,-1,-1,-1,-1,3.87,28.26,23.13,-1,-1
NA:-1,ABpl,24,-1,-1,-1,-1,-1,9.03,30.69,15.66,-1,-1
NA:-1,ABal,24,-1,-1,-1,-1,-1,6.88,24.66,10.35,-1,-1
NA:-1,ABar,24,-1,-1,-1,-1,-1,6.45,22.32,18.45,-1,-1
NA:-1,E,24,-1,-1,-1,-1,-1,5.59,35.1,20.07,-1,-1
NA:-1,MS,24,-1,-1,-1,-1,-1,3.44,29.52,14.49,-1,-1
NA:-1,C,24,-1,-1,-1,-1,-1,9.46,32.85,23.85,-1,-1
NA:-1,P3,24,-1,-1,-1,-1,-1,5.16,36.54,22.59,-1,-1
NA:-1,ABpr,25,-1,-1,-1,-1,-1,4.3,28.71,23.31,-1,-1
NA:-1,ABpl,25,-1,-1,-1,-1,-1,8.6,30.42,15.39,-1,-1
NA:-1,ABal,25,-1,-1,-1,-1,-1,6.45,24.66,10.71,-1,-1
NA:-1,ABar,25,-1,-1,-1,-1,-1,7.31,23.31,18.63,-1,-1
NA:-1,E,25,-1,-1,-1,-1,-1,5.59,35.01,19.89,-1,-1
NA:-1,MS,25,-1,-1,-1,-1,-1,3.44,29.16,14.4,-1,-1
NA:-1,C,25,-1,-1,-1,-1,-1,9.89,32.85,23.58,-1,-1
NA:-1,P3,25,-1,-1,-1,-1,-1,4.73,36.72,23.04,-1,-1
NA:-1,ABpr,26,-1,-1,-1,-1,-1,5.16,28.62,22.68,-1,-1
NA:-1,ABplp,26,-1,-1,-1,-1,-1,7.31,30.78,14.85,-1,-1
NA:-1,ABal,26,-1,-1,-1,-1,-1,6.88,24.39,11.34,-1,-1
NA:-1,ABar,26,-1,-1,-1,-1,-1,7.31,24.3,18.36,-1,-1
NA:-1,E,26,-1,-1,-1,-1,-1,5.16,34.92,19.89,-1,-1
NA:-1,MS,26,-1,-1,-1,-1,-1,3.44,29.07,14.58,-1,-1
NA:-1,C,26,-1,-1,-1,-1,-1,9.89,32.49,23.58,-1,-1
NA:-1,P3,26,-1,-1,-1,-1,-1,5.59,36.72,23.4,-1,-1
NA:-1,ABpla,26,-1,-1,-1,-1,-1,7.31,29.16,14.85,-1,-1
NA:-1,ABprp,27,-1,-1,-1,-1,-1,4.3,30.42,22.23,-1,-1
NA:-1,ABpra,27,-1,-1,-1,-1,-1,4.3,27.63,22.5,-1,-1
NA:-1,ABpla,27,-1,-1,-1,-1,-1,9.46,28.53,15.12,-1,-1
NA:-1,ABplp,27,-1,-1,-1,-1,-1,8.17,31.32,15.3,-1,-1
NA:-1,ABalp,27,-1,-1,-1,-1,-1,6.02,25.56,10.71,-1,-1
NA:-1,ABala,27,-1,-1,-1,-1,-1,7.74,23.13,11.43,-1,-1
NA:-1,ABara,27,-1,-1,-1,-1,-1,5.16,24.39,17.28,-1,-1
NA:-1,ABarp,27,-1,-1,-1,-1,-1,7.74,23.76,18.99,-1,-1
NA:-1,E,27,-1,-1,-1,-1,-1,6.02,35.73,20.43,-1,-1
NA:-1,MS,27,-1,-1,-1,-1,-1,3.87,29.79,14.94,-1,-1
NA:-1,C,27,-1,-1,-1,-1,-1,9.46,30.69,24.3,-1,-1
NA:-1,P3,27,-1,-1,-1,-1,-1,6.88,36.63,24.21,-1,-1
NA:-1,ABprp,28,-1,-1,-1,-1,-1,4.73,31.23,22.5,-1,-1
NA:-1,ABpra,28,-1,-1,-1,-1,-1,3.87,28.08,22.95,-1,-1
NA:-1,ABpla,28,-1,-1,-1,-1,-1,9.89,27.99,14.58,-1,-1
NA:-1,ABplp,28,-1,-1,-1,-1,-1,7.74,31.23,15.39,-1,-1
NA:-1,ABalp,28,-1,-1,-1,-1,-1,5.59,25.92,10.89,-1,-1
NA:-1,ABala,28,-1,-1,-1,-1,-1,6.45,22.68,11.34,-1,-1
NA:-1,ABara,28,-1,-1,-1,-1,-1,4.73,24.12,17.46,-1,-1
NA:-1,ABarp,28,-1,-1,-1,-1,-1,7.74,23.94,19.17,-1,-1
NA:-1,E,28,-1,-1,-1,-1,-1,6.45,36,20.61,-1,-1
NA:-1,MS,28,-1,-1,-1,-1,-1,4.3,30.78,16.11,-1,-1
NA:-1,C,28,-1,-1,-1,-1,-1,9.46,29.79,24.03,-1,-1
NA:-1,P3,28,-1,-1,-1,-1,-1,7.74,36.45,24.84,-1,-1
NA:-1,ABprp,29,-1,-1,-1,-1,-1,4.73,30.69,23.13,-1,-1
NA:-1,ABpra,29,-1,-1,-1,-1,-1,4.73,27.09,22.68,-1,-1
NA:-1,ABpla,29,-1,-1,-1,-1,-1,9.89,28.53,14.22,-1,-1
NA:-1,ABplp,29,-1,-1,-1,-1,-1,7.74,31.86,16.02,-1,-1
NA:-1,ABalp,29,-1,-1,-1,-1,-1,5.59,26.28,10.98,-1,-1
NA:-1,ABala,29,-1,-1,-1,-1,-1,7.74,22.86,11.52,-1,-1
NA:-1,ABara,29,-1,-1,-1,-1,-1,4.3,24.21,16.92,-1,-1
NA:-1,ABarp,29,-1,-1,-1,-1,-1,8.17,24.03,18.36,-1,-1
NA:-1,E,29,-1,-1,-1,-1,-1,6.02,35.82,21.33,-1,-1
NA:-1,MS,29,-1,-1,-1,-1,-1,4.3,30.78,16.56,-1,-1
NA:-1,C,29,-1,-1,-1,-1,-1,9.03,29.79,23.4,-1,-1
NA:-1,P3,29,-1,-1,-1,-1,-1,7.31,36.09,25.29,-1,-1
NA:-1,ABprp,30,-1,-1,-1,-1,-1,4.73,30.87,22.95,-1,-1
NA:-1,ABpra,30,-1,-1,-1,-1,-1,4.73,26.73,22.5,-1,-1
NA:-1,ABpla,30,-1,-1,-1,-1,-1,10.32,28.26,13.5,-1,-1
NA:-1,ABplp,30,-1,-1,-1,-1,-1,8.17,32.13,16.38,-1,-1
NA:-1,ABalp,30,-1,-1,-1,-1,-1,5.16,27.09,11.34,-1,-1
NA:-1,ABala,30,-1,-1,-1,-1,-1,7.31,22.86,11.43,-1,-1
NA:-1,ABara,30,-1,-1,-1,-1,-1,4.3,24.12,16.92,-1,-1
NA:-1,ABarp,30,-1,-1,-1,-1,-1,8.17,24.3,18.27,-1,-1
NA:-1,E,30,-1,-1,-1,-1,-1,6.02,35.55,21.51,-1,-1
NA:-1,MS,30,-1,-1,-1,-1,-1,4.3,30.78,16.74,-1,-1
NA:-1,C,30,-1,-1,-1,-1,-1,9.03,29.52,23.76,-1,-1
NA:-1,P3,30,-1,-1,-1,-1,-1,7.31,35.91,25.65,-1,-1
NA:-1,ABprp,31,-1,-1,-1,-1,-1,4.3,31.05,23.04,-1,-1
NA:-1,ABpra,31,-1,-1,-1,-1,-1,4.3,25.92,22.5,-1,-1
NA:-1,ABpla,31,-1,-1,-1,-1,-1,9.89,27.45,13.14,-1,-1
NA:-1,ABplp,31,-1,-1,-1,-1,-1,9.03,32.76,16.56,-1,-1
NA:-1,ABalp,31,-1,-1,-1,-1,-1,5.16,28.17,11.43,-1,-1
NA:-1,ABala,31,-1,-1,-1,-1,-1,6.88,22.68,10.98,-1,-1
NA:-1,ABara,31,-1,-1,-1,-1,-1,3.44,23.85,16.47,-1,-1
NA:-1,ABarp,31,-1,-1,-1,-1,-1,8.6,24.03,18.63,-1,-1
NA:-1,E,31,-1,-1,-1,-1,-1,6.45,35.28,21.15,-1,-1
NA:-1,MS,31,-1,-1,-1,-1,-1,4.3,30.6,16.29,-1,-1
NA:-1,C,31,-1,-1,-1,-1,-1,9.03,29.34,23.85,-1,-1
NA:-1,P3,31,-1,-1,-1,-1,-1,7.74,35.46,25.83,-1,-1
NA:-1,ABprp,32,-1,-1,-1,-1,-1,3.87,31.32,23.4,-1,-1
NA:-1,ABpra,32,-1,-1,-1,-1,-1,4.3,25.83,22.23,-1,-1
NA:-1,ABpla,32,-1,-1,-1,-1,-1,9.89,26.91,13.5,-1,-1
NA:-1,ABplp,32,-1,-1,-1,-1,-1,9.46,32.94,17.19,-1,-1
NA:-1,ABalp,32,-1,-1,-1,-1,-1,6.02,28.35,11.16,-1,-1
NA:-1,ABala,32,-1,-1,-1,-1,-1,6.88,22.41,11.34,-1,-1
NA:-1,ABara,32,-1,-1,-1,-1,-1,3.87,23.94,16.29,-1,-1
NA:-1,ABarp,32,-1,-1,-1,-1,-1,8.6,23.76,18.81,-1,-1
NA:-1,E,32,-1,-1,-1,-1,-1,6.02,35.46,21.15,-1,-1
NA:-1,MSp,32,-1,-1,-1,-1,-1,4.73,30.87,17.19,-1,-1
NA:-1,MSa,32,-1,-1,-1,-1,-1,4.73,30.42,15.48,-1,-1
NA:-1,C,32,-1,-1,-1,-1,-1,8.6,29.34,23.31,-1,-1
NA:-1,P3,32,-1,-1,-1,-1,-1,7.74,34.56,26.28,-1,-1
NA:-1,ABprp,33,-1,-1,-1,-1,-1,3.87,31.86,24.12,-1,-1
NA:-1,ABpra,33,-1,-1,-1,-1,-1,4.3,25.83,22.32,-1,-1
NA:-1,ABpla,33,-1,-1,-1,-1,-1,9.89,26.64,14.58,-1,-1
NA:-1,ABplp,33,-1,-1,-1,-1,-1,9.03,33.03,16.83,-1,-1
NA:-1,ABalp,33,-1,-1,-1,-1,-1,6.88,27.54,10.62,-1,-1
NA:-1,ABala,33,-1,-1,-1,-1,-1,6.88,22.14,12.06,-1,-1
NA:-1,ABara,33,-1,-1,-1,-1,-1,3.87,24.66,16.47,-1,-1
NA:-1,ABarp,33,-1,-1,-1,-1,-1,8.6,23.94,18.99,-1,-1
NA:-1,Ep,33,-1,-1,-1,-1,-1,6.45,35.46,22.14,-1,-1
NA:-1,Ea,33,-1,-1,-1,-1,-1,5.59,35.19,20.61,-1,-1
NA:-1,MSp,33,-1,-1,-1,-1,-1,4.73,30.78,17.46,-1,-1
NA:-1,MSa,33,-1,-1,-1,-1,-1,4.73,29.88,14.76,-1,-1
NA:-1,C,33,-1,-1,-1,-1,-1,8.6,29.79,23.04,-1,-1
NA:-1,P3,33,-1,-1,-1,-1,-1,8.17,34.74,26.19,-1,-1
NA:-1,ABprp,34,-1,-1,-1,-1,-1,3.87,32.13,23.94,-1,-1
NA:-1,ABpra,34,-1,-1,-1,-1,-1,4.73,25.56,22.41,-1,-1
NA:-1,ABpla,34,-1,-1,-1,-1,-1,9.89,26.37,15.21,-1,-1
NA:-1,ABplp,34,-1,-1,-1,-1,-1,9.46,32.85,17.28,-1,-1
NA:-1,ABalp,34,-1,-1,-1,-1,-1,7.31,27.36,10.44,-1,-1
NA:-1,ABala,34,-1,-1,-1,-1,-1,7.31,22.32,12.06,-1,-1
NA:-1,ABara,34,-1,-1,-1,-1,-1,3.87,24.93,15.93,-1,-1
NA:-1,ABarp,34,-1,-1,-1,-1,-1,8.17,23.58,18.9,-1,-1
NA:-1,Ep,34,-1,-1,-1,-1,-1,6.88,35.64,22.41,-1,-1
NA:-1,Ea,34,-1,-1,-1,-1,-1,6.02,35.37,19.71,-1,-1
NA:-1,MSp,34,-1,-1,-1,-1,-1,4.73,30.42,17.64,-1,-1
NA:-1,MSa,34,-1,-1,-1,-1,-1,5.16,30.15,14.31,-1,-1
NA:-1,C,34,-1,-1,-1,-1,-1,8.17,29.52,22.5,-1,-1
NA:-1,P3,34,-1,-1,-1,-1,-1,8.17,34.38,26.55,-1,-1
NA:-1,ABprp,35,-1,-1,-1,-1,-1,3.87,32.04,23.94,-1,-1
NA:-1,ABpra,35,-1,-1,-1,-1,-1,4.3,25.56,22.32,-1,-1
NA:-1,ABpla,35,-1,-1,-1,-1,-1,9.89,26.55,15.12,-1,-1
NA:-1,ABplp,35,-1,-1,-1,-1,-1,9.46,33.12,17.46,-1,-1
NA:-1,ABalp,35,-1,-1,-1,-1,-1,7.74,27.36,10.8,-1,-1
NA:-1,ABala,35,-1,-1,-1,-1,-1,7.74,22.32,11.88,-1,-1
NA:-1,ABara,35,-1,-1,-1,-1,-1,3.87,24.75,15.57,-1,-1
NA:-1,ABarp,35,-1,-1,-1,-1,-1,8.17,23.49,18.9,-1,-1
NA:-1,Ep,35,-1,-1,-1,-1,-1,7.31,35.46,23.04,-1,-1
NA:-1,Ea,35,-1,-1,-1,-1,-1,6.02,35.37,19.89,-1,-1
NA:-1,MSp,35,-1,-1,-1,-1,-1,4.73,30.6,17.82,-1,-1
NA:-1,MSa,35,-1,-1,-1,-1,-1,5.16,30.06,13.95,-1,-1
NA:-1,C,35,-1,-1,-1,-1,-1,8.6,29.16,22.41,-1,-1
NA:-1,P3,35,-1,-1,-1,-1,-1,8.17,34.02,26.46,-1,-1
NA:-1,ABprp,36,-1,-1,-1,-1,-1,3.87,32.22,24.12,-1,-1
NA:-1,ABpra,36,-1,-1,-1,-1,-1,4.3,25.74,22.5,-1,-1
NA:-1,ABpla,36,-1,-1,-1,-1,-1,9.46,26.37,15.3,-1,-1
NA:-1,ABplp,36,-1,-1,-1,-1,-1,9.03,33.48,16.92,-1,-1
NA:-1,ABalp,36,-1,-1,-1,-1,-1,7.74,27.54,10.35,-1,-1
NA:-1,ABala,36,-1,-1,-1,-1,-1,7.31,22.05,12.24,-1,-1
NA:-1,ABara,36,-1,-1,-1,-1,-1,3.87,24.66,15.3,-1,-1
NA:-1,ABarp,36,-1,-1,-1,-1,-1,7.74,23.49,19.26,-1,-1
NA:-1,Ep,36,-1,-1,-1,-1,-1,7.74,35.46,23.04,-1,-1
NA:-1,Ea,36,-1,-1,-1,-1,-1,6.02,35.64,19.62,-1,-1
NA:-1,MSp,36,-1,-1,-1,-1,-1,4.73,31.14,18,-1,-1
NA:-1,MSa,36,-1,-1,-1,-1,-1,5.16,29.79,13.23,-1,-1
NA:-1,Ca,36,-1,-1,-1,-1,-1,8.17,29.7,21.06,-1,-1
NA:-1,Cp,36,-1,-1,-1,-1,-1,8.17,29.97,22.77,-1,-1
NA:-1,P3,36,-1,-1,-1,-1,-1,8.17,33.93,26.01,-1,-1
NA:-1,ABprp,37,-1,-1,-1,-1,-1,3.87,32.85,24.21,-1,-1
NA:-1,ABpra,37,-1,-1,-1,-1,-1,4.3,26.37,23.04,-1,-1
NA:-1,ABpla,37,-1,-1,-1,-1,-1,9.89,26.82,15.21,-1,-1
NA:-1,ABplp,37,-1,-1,-1,-1,-1,9.03,33.03,16.29,-1,-1
NA:-1,ABalp,37,-1,-1,-1,-1,-1,7.74,26.73,10.17,-1,-1
NA:-1,ABala,37,-1,-1,-1,-1,-1,7.31,21.96,12.69,-1,-1
NA:-1,ABara,37,-1,-1,-1,-1,-1,3.44,24.57,16.02,-1,-1
NA:-1,ABarp,37,-1,-1,-1,-1,-1,7.74,23.85,19.8,-1,-1
NA:-1,Ep,37,-1,-1,-1,-1,-1,8.17,35.37,22.68,-1,-1
NA:-1,Ea,37,-1,-1,-1,-1,-1,5.16,35.28,18.9,-1,-1
NA:-1,MSp,37,-1,-1,-1,-1,-1,4.3,31.14,18.63,-1,-1
NA:-1,MSa,37,-1,-1,-1,-1,-1,4.73,29.43,12.6,-1,-1
NA:-1,Ca,37,-1,-1,-1,-1,-1,8.6,29.43,21.06,-1,-1
NA:-1,Cp,37,-1,-1,-1,-1,-1,8.17,30.33,23.67,-1,-1
NA:-1,P3,37,-1,-1,-1,-1,-1,8.17,34.56,25.83,-1,-1
NA:-1,ABprp,38,-1,-1,-1,-1,-1,3.87,33.03,23.94,-1,-1
NA:-1,ABpra,38,-1,-1,-1,-1,-1,4.3,27.18,23.31,-1,-1
NA:-1,ABpla,38,-1,-1,-1,-1,-1,9.46,26.46,15.12,-1,-1
NA:-1,ABplp,38,-1,-1,-1,-1,-1,9.46,32.94,16.02,-1,-1
NA:-1,ABalp,38,-1,-1,-1,-1,-1,7.31,27,10.44,-1,-1
NA:-1,ABala,38,-1,-1,-1,-1,-1,7.31,22.14,13.05,-1,-1
NA:-1,ABara,38,-1,-1,-1,-1,-1,3.44,24.84,16.47,-1,-1
NA:-1,ABarp,38,-1,-1,-1,-1,-1,7.31,23.49,19.71,-1,-1
NA:-1,Ep,38,-1,-1,-1,-1,-1,8.17,35.55,22.5,-1,-1
NA:-1,Ea,38,-1,-1,-1,-1,-1,5.16,35.1,18.63,-1,-1
NA:-1,MSp,38,-1,-1,-1,-1,-1,4.3,31.32,18.81,-1,-1
NA:-1,MSa,38,-1,-1,-1,-1,-1,4.3,29.79,13.05,-1,-1
NA:-1,Ca,38,-1,-1,-1,-1,-1,8.6,29.61,20.88,-1,-1
NA:-1,Cp,38,-1,-1,-1,-1,-1,8.6,30.33,23.94,-1,-1
NA:-1,P3,38,-1,-1,-1,-1,-1,8.17,34.83,25.56,-1,-1
NA:-1,ABprp,39,-1,-1,-1,-1,-1,3.87,32.67,24.03,-1,-1
NA:-1,ABpra,39,-1,-1,-1,-1,-1,3.87,27.27,23.22,-1,-1
NA:-1,ABpla,39,-1,-1,-1,-1,-1,9.46,27,15.03,-1,-1
NA:-1,ABplp,39,-1,-1,-1,-1,-1,9.03,33.12,16.02,-1,-1
NA:-1,ABalp,39,-1,-1,-1,-1,-1,6.88,27.27,10.35,-1,-1
NA:-1,ABala,39,-1,-1,-1,-1,-1,7.31,22.14,12.96,-1,-1
